indice,Fluxo Escolar - Label,Campus (Nome),Matrícula retida?,Ingressantes em (Período Letivo),Modalidade do Curso,Nível de Ensino,Tipo de Modalidade (grupo),Cidade Aluno,Cód. da Matriz,Cód. do Curso,Data Final Período,Data Início Período,Data Última Alteração Matrícula,Dt Ref Início Matrícula,Dt Ref Início Período Letivo,Estado Aluno,Estrutura Etária,Etnia,Faixa Etária,Forma de Ingresso,Forma de Oferta (grupo),Ingressantes em  (Ano Letivo),Num Seq deste Período Letivo,Periodo Letivo (Num),Previsão de Término (Letivo),Reserva vaga,Sexo,Tipo de Modalidade,Tipo_Escola_Origem,É matrícula retida neste período letivo?,Última Alteração de Situação,CH,CH. Disc. Obrigatórias,CH. Disc. Optativas,Duracao curso,Idade (Hoje),Periodos Cursados
1495,Evadidos,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-11-07,800,800,0,2,20,1
1497,Evadidos,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2022/2,Ampla Concorrência,M,Regular,E,Não Retida,2019-12-04,2800,2800,0,8,21,2
1501,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-06-04,2017-11-16,2017-12-29 11:07:00,2016-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2016,3,20172,2016/2,Ampla Concorrência,M,Educação Profissional,E,Retida,2017-12-29,800,800,0,2,26,4
1503,Formados,Acaraú,Fora do prazo,20162,Fic,Básico,Regular,Itarema,7274,111021,2017-05-22,2016-11-23,2017-10-25 00:00:00,2016-01-07,2016-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Extensão,Fic,2016,1,20162,2017/1,Não possui,F,Regular,E,Não Retida,2017-10-25,160,160,0,2,28,2
1506,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2018-11-26,2018-06-04,2019-06-14 13:04:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-06-14,1480,1480,0,4,20,3
1510,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-11-26,2018-06-04,2018-12-07 10:27:00,2016-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,5,20181,2016/2,Ampla Concorrência,M,Educação Profissional,E,Retida,2018-12-07,800,800,0,2,24,5
1513,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Itarema,4928,11202,2017-05-15,2016-11-16,2016-12-01 18:28:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2016-12-01,1480,1480,0,4,23,2
1522,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-12-04,1480,1480,0,4,19,2
1524,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-10-31,2019-05-22,2019-06-14 13:04:00,2016-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2016,7,20191,2017/2,Ampla Concorrência,F,Educação Profissional,E,Retida,2019-06-14,1240,1240,0,4,22,7
1529,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2019/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-12-04,800,800,0,2,22,2
1537,Evadidos,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2017-11-16,2017-05-15,2019-12-04 12:29:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Sisu,Licenciatura,2017,1,20171,2020/2,Ampla Concorrência,M,Regular,E,Não Retida,2019-12-04,2960,2960,0,8,33,6
1543,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2019,1,20192,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-12-04,800,800,0,2,25,2
1544,Evadidos,Acaraú,Fora do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-11-26,2018-06-04,2019-06-14 13:04:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2018/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-06-14,800,800,0,2,20,3
1547,Retidos,Acaraú,Fora do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2018-06-04,2017-11-16,2018-09-11 16:40:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20172,2019/1,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Não Retida,2018-09-11,1240,1240,0,4,28,6
1548,Evadidos,Acaraú,Dentro do prazo,20162,Licenciatura,Graduação,Regular,Marco,4017,11400,2020-04-27,2019-10-31,2019-12-04 12:29:00,2016-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Sisu,Licenciatura,2016,7,20192,2020/1,Ampla Concorrência,M,Regular,E,Não Retida,2019-12-04,2960,2960,0,8,21,7
1550,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2019-05-22,2018-11-26,2018-12-20 16:59:00,2016-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,5,20182,2016/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Retida,2018-12-20,800,800,0,2,22,6
1551,Evadidos,Acaraú,Fora do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-11-26,2018-06-04,2018-12-07 10:27:00,2017-01-07,2018-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2017,3,20181,2018/1,Ampla Concorrência,F,Educação Profissional,E,Retida,2018-12-07,800,800,0,2,20,2
1555,Formados,Acaraú,Fora do prazo,20182,Fic,Básico,Regular,Bela Cruz,7275,111022,2019-05-22,2018-11-26,2019-10-18 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,25 a 29 anos,Seleção Extensão,Fic,2018,1,20182,2019/1,Não possui,F,Regular,E,Não Retida,2019-10-18,160,160,0,2,27,2
1557,Formados,Acaraú,Fora do prazo,20162,Subsequente,Técnico,Educação Profissional,Itarema,6427,11201,2019-10-31,2019-05-22,2019-10-18 00:00:00,2016-01-07,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,7,20191,2018/1,"L1 Esc Publica, Renda<1.5sm",F,Educação Profissional,M,Retida,2019-10-18,1080,1080,0,4,24,6
1559,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2017-05-15,2016-11-16,2017-05-12 15:10:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,45 a 49 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,F,Educação Profissional,P,Não Retida,2017-05-12,1240,1240,0,4,49,2
1561,Formados,Acaraú,Fora do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2017-11-16,2017-05-15,2019-10-10 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20171,2018/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-10-10,1240,1240,0,4,25,5
1563,Retidos,Acaraú,Fora do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2018-11-26,2018-06-04,2019-03-14 10:45:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-03-14,1480,1480,0,4,22,5
1565,Formados,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2018-06-04,2017-11-16,2018-05-16 00:00:00,2017-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20172,2017/2,"L1 Esc Publica, Renda<1.5sm",M,Educação Profissional,E,Não Retida,2018-05-16,800,800,0,2,28,2
1566,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Itarema,7274,111021,2016-11-23,2016-07-11,2016-07-11 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,M,Regular,E,Não Retida,2016-07-11,160,160,0,2,28,1
1567,Retidos,Acaraú,Fora do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-11-26,2018-06-04,2019-02-05 19:17:00,2018-01-01,2018-01-01,CE,Jovem (<= 19 anos),Branca,15 a 19 anos,Seleção Técnico,Subsequente,2018,1,20181,2018/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-02-05,800,800,0,2,19,5
1569,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2018-11-26,2018-06-04,2018-12-27 13:40:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Não possui,M,Educação Profissional,E,Não Retida,2018-12-27,1240,1240,0,4,32,2
1570,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2017-11-16,2017-05-15,2017-06-22 15:24:00,2016-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Técnico,Subsequente,2016,3,20171,2016/2,"L1 Esc Publica, Renda<1.5sm",M,Educação Profissional,E,Retida,2017-06-22,800,800,0,2,26,3
1572,Formados,Acaraú,Fora do prazo,20162,Subsequente,Técnico,Educação Profissional,Itarema,7083,11204,2017-11-16,2017-05-15,2017-11-01 00:00:00,2016-01-07,2017-01-01,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Seleção Técnico,Subsequente,2016,3,20171,2017/1,Ampla Concorrência,F,Educação Profissional,E,Retida,2017-11-01,800,800,0,2,22,2
1574,Evadidos,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,"L6 Esc Publica, Indep. Renda, Raca",M,Educação Profissional,E,Não Retida,2019-11-07,1480,1480,0,4,20,1
1576,Formados,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-06-04,2017-11-16,2018-05-16 00:00:00,2017-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20172,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-05-16,800,800,0,2,21,2
1577,Evadidos,Acaraú,Dentro do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2018-06-04,2017-11-16,2018-12-27 13:40:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20172,2019/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-27,1080,1080,0,4,25,3
1580,Evadidos,Acaraú,Dentro do prazo,20151,Licenciatura,Graduação,Regular,Acaraú,4496,11401,2016-06-22,2016-01-25,2016-02-26 11:13:00,2015-01-01,2015-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,1,20152,2018/2,Ampla Concorrência,F,Regular,E,Não Retida,2016-02-26,2940,2860,80,8,22,2
1581,Retidos,Acaraú,Fora do prazo,20172,Subsequente,Técnico,Educação Profissional,Itarema,5929,11203,2018-06-04,2017-11-16,2018-11-19 00:00:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2017,1,20172,2018/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-11-19,800,800,0,2,28,5
1583,Evadidos,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2017-11-16,2017-05-15,2017-06-22 16:12:00,2016-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Sisu,Licenciatura,2016,3,20171,2019/2,Ampla Concorrência,M,Regular,E,Não Retida,2017-06-22,3200,3200,0,8,26,3
1584,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7274,111021,2016-11-23,2016-07-11,2017-01-12 14:48:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,30 a 34 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,F,Regular,E,Não Retida,2017-01-12,160,160,0,2,31,1
1589,Evadidos,Acaraú,Dentro do prazo,20152,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2019-05-22,2018-11-26,2018-12-07 09:05:00,2015-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2015,7,20182,2019/1,Ampla Concorrência,F,Regular,E,Não Retida,2018-12-07,2960,2960,0,8,27,7
1591,Formados,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7274,111021,2016-11-23,2016-07-11,2016-10-18 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,F,Regular,E,Não Retida,2016-10-18,160,160,0,2,27,1
1594,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2019-05-22,2018-11-26,2018-12-27 13:40:00,2018-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2018/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-27,800,800,0,2,22,2
1597,Retidos,Acaraú,Fora do prazo,20181,Fic,Básico,Regular,Acaraú,7274,111021,2018-11-26,2018-06-12,2019-02-13 15:14:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Seleção Extensão,Fic,2018,1,20181,2018/2,Não possui,F,Regular,E,Não Retida,2019-02-13,160,160,0,2,34,4
1598,Evadidos,Acaraú,Dentro do prazo,20152,Fic,Básico,Regular,Acaraú,7275,111022,2016-07-11,2016-02-03,2016-05-20 00:00:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Extensão,Fic,2015,1,20152,2016/1,Ampla Concorrência,F,Regular,E,Não Retida,2016-05-20,160,160,0,2,28,1
1600,Evadidos,Acaraú,Fora do prazo,20171,Fic,Básico,Regular,Acaraú,7275,111022,2019-05-22,2018-11-26,2019-02-27 19:44:00,2017-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Extensão,Fic,2017,3,20182,2017/2,Não possui,F,Regular,E,Retida,2019-02-27,160,160,0,2,29,3
1602,Retidos,Acaraú,Fora do prazo,20162,Licenciatura,Graduação,Regular,Marco,7334,11401,2020-04-27,2019-10-31,2018-08-31 09:38:00,2016-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,7,20192,2020/1,Ampla Concorrência,M,Regular,M,Não Retida,2018-08-31,3200,3200,0,8,23,8
1603,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2017-05-15,2016-11-16,2017-06-22 15:24:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-06-22,1480,1480,0,4,26,3
1605,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Itarema,6427,11201,2017-05-15,2016-11-16,2017-05-12 15:35:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-05-12,1080,1080,0,4,23,2
1607,Evadidos,Acaraú,Fora do prazo,20162,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2017-11-16,2017-05-15,2017-06-22 15:24:00,2016-01-07,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,3,20171,2017/1,Ampla Concorrência,F,Educação Profissional,E,Retida,2017-06-22,800,800,0,2,22,2
1608,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2018-11-26,2018-06-04,2018-12-27 13:40:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,55 a 59 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-27,1480,1480,0,4,59,2
1609,Formados,Acaraú,Dentro do prazo,20151,Licenciatura,Graduação,Regular,Acaraú,4496,11401,2019-05-22,2018-11-26,2019-06-05 00:00:00,2015-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Sisu,Licenciatura,2015,7,20182,2018/2,Ampla Concorrência,F,Regular,E,Não Retida,2019-06-05,3260,3260,0,8,25,8
1612,Evadidos,Acaraú,Fora do prazo,20162,Fic,Básico,Regular,Acaraú,7274,111021,2017-11-16,2017-05-22,2017-08-24 19:18:00,2016-01-07,2017-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Extensão,Fic,2016,3,20171,2017/1,Não possui,F,Regular,E,Retida,2017-08-24,160,160,0,2,24,2
1613,Evadidos,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,Ampla Concorrência,F,Educação Profissional,M,Não Retida,2019-11-07,800,800,0,2,28,1
1615,Formados,Acaraú,Fora do prazo,20182,Fic,Básico,Regular,Acaraú,7275,111022,2019-05-22,2018-11-26,2019-10-18 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2018,1,20182,2019/1,Não possui,M,Regular,E,Não Retida,2019-10-18,160,160,0,2,23,2
1616,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2017-05-15,2016-11-16,2017-05-12 15:25:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-05-12,1480,1480,0,4,22,2
1620,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-06-04,2017-11-16,2017-12-29 11:07:00,2017-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20172,2017/2,Ampla Concorrência,F,Educação Profissional,M,Não Retida,2017-12-29,800,800,0,2,21,2
1622,Formados,Acaraú,Fora do prazo,20162,Especialização,Pós-graduação,Regular,Acaraú,6991,11700,2018-08-24,2017-03-17,2019-11-11 00:00:00,2016-01-07,2016-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Pós-graduação,Especialização,2016,1,20162,2016/2,Não possui,M,Regular,F,Não Retida,2019-11-11,360,360,0,1,27,2
1624,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7274,111021,2016-11-23,2016-07-11,2016-07-11 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,F,Regular,E,Não Retida,2016-07-11,160,160,0,2,32,1
1625,Evadidos,Acaraú,Fora do prazo,20162,Subsequente,Técnico,Educação Profissional,Marco,5929,11203,2019-10-31,2019-05-22,2019-06-14 13:03:00,2016-01-07,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,7,20191,2017/1,"L1 Esc Publica, Renda<1.5sm",M,Educação Profissional,E,Retida,2019-06-14,800,800,0,2,24,6
1626,Evadidos,Acaraú,Dentro do prazo,20152,Fic,Básico,Regular,Acaraú,7275,111022,2016-07-11,2016-02-03,2016-05-20 00:00:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Extensão,Fic,2015,1,20152,2016/1,Ampla Concorrência,F,Regular,E,Não Retida,2016-05-20,160,160,0,2,26,1
1627,Evadidos,Acaraú,Fora do prazo,20152,Licenciatura,Graduação,Regular,Bela Cruz,7334,11401,2016-06-22,2016-01-25,2019-12-04 12:29:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,1,20152,2019/1,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Não Retida,2019-12-04,3200,3200,0,8,23,9
1628,Evadidos,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Bela Cruz,7334,11401,2019-10-31,2019-05-22,2019-06-14 13:04:00,2016-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2016,7,20191,2019/2,Ampla Concorrência,F,Regular,E,Não Retida,2019-06-14,3200,3200,0,8,22,7
1632,Evadidos,Acaraú,Fora do prazo,20162,Especialização,Pós-graduação,Regular,Acaraú,6991,11700,2018-08-24,2017-03-17,2019-03-08 20:48:00,2016-01-07,2016-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Pós-graduação,Especialização,2016,1,20162,2016/2,Não possui,M,Regular,F,Não Retida,2019-03-08,360,360,0,1,27,3
1634,Retidos,Acaraú,Fora do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2018-11-26,2018-06-04,2018-12-05 09:56:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2018/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-05,800,800,0,2,20,5
1635,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2017-11-16,2017-05-15,2017-06-22 15:24:00,2016-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Técnico,Subsequente,2016,3,20171,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-06-22,1480,1480,0,4,25,3
1639,Retidos,Acaraú,Fora do prazo,20182,Subsequente,Técnico,Educação Profissional,Itarema,7083,11204,2019-05-22,2018-11-26,2018-10-31 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2019/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-10-31,800,800,0,2,22,3
1640,Evadidos,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Itarema,7334,11401,2017-11-16,2017-05-15,2017-06-22 16:12:00,2016-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2016,3,20171,2019/2,Ampla Concorrência,M,Regular,E,Não Retida,2017-06-22,3200,3200,0,8,23,3
1642,Formados,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2019-05-22,2018-11-26,2019-05-09 00:00:00,2018-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2018/2,"L5 Esc Publica, Indep. Renda",M,Educação Profissional,E,Não Retida,2019-05-09,800,800,0,2,21,2
1645,Formados,Acaraú,Dentro do prazo,20191,Fic,Básico,Regular,Acaraú,7274,111021,2019-11-04,2019-05-22,2019-10-18 00:00:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Extensão,Fic,2019,1,20191,2019/2,Não possui,F,Regular,E,Não Retida,2019-10-18,160,160,0,2,20,1
1647,Evadidos,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2019-05-22,2018-11-26,2018-12-04 13:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,30 a 34 anos,Sisu,Licenciatura,2018,1,20182,2022/1,"L6 Esc Publica, Indep. Renda, Raca",M,Regular,E,Não Retida,2018-12-04,2960,2960,0,8,34,1
